"LEARN MORE","เรียนรู้เพิ่มเติม"
"Login","Sign In"
"Diameter","ขนาดเส้นผ่านศูนย์กลาง",
"Length","ความยาว",
"Clear all","ล้างตัวเลือก",
"Add to Cart","เพิ่มลงตะกร้า",
"Add  to Quote","เพิ่มในใบเสนอราคา",
"Add to Quote","เพิ่มในใบเสนอราคา",
"Add to Wish List","เพิ่มในรายการที่ชื่นชอบ",
"Recently Viewed Products","สินค้าที่พึ่งรับชม",
"Prev","ก่อนหน้า",
"Next","ถัดไป",
"Product Details","ข้อมูลสินค้า",
"Part Number","หมายเลขสินค้า",
"VAT Number","หมายเลขประจำตัวผู้เสียภาษี",
"Street Address","ที่อยู่",
"Country","ประเทศ",
"City","เมือง",
"Zip/Postal Code","รหัสไปรษณีย์",
"Shipping","จัดส่ง",
"Result :","ผลลัพธ์ :",
"Day to Ship","ระยะเวลาจัดส่ง",
"Qty","จำนวน",
"Volume Price","ราคาตามปริมาณ",
"Days","วัน",
"Please %1 Sign In %2 to download drawing","กรุณา %1 เข้าสู่ระบบ %2 เพื่อดาวน์โหลดข้อมูลสินค้า",
"Done", "เลือก",
"Enter promo code", "ระบุโค้ดส่วนลด",
"Secure and Simple Checkout", "ระบบชำระเงินอย่างง่าย",
"For registered and business customers please login to complete your purchase","เพื่อง่ายต่อการติดตามตำสั่งซื้อของคุณกรุณาเข้าสู่ระบบ",
"You already have an account with us. Sign in or continue as guest.","คุณมีบัญชีกับเราแล้ว เข้าสู่ระบบหรือดำเนินการในกรณีไม่ต้องการเข้าสู่ระบบ",
"Sign In","เข้าสู่ระบบ",
"Login","เข้าสู่ระบบ",
"You can create an account after checkout.","คุณสามารถสร้างบัญชีหลังจากชำระเงินแล้ว",
"Create New Account","สร้างบัญชีใหม่",
"Please %1 Sign In %2 to add to quote","กรุณา %1 เข้าสู่ระบบ %2 เพื่อเพิ่มในใบเสนอราคา",
"Please type the letters and numbers below","กรุณาพิมพ์ตัวอักษรและตัวเลขในช่องทางด้านล่าง",
"Additional Address Entries","ที่อยู่อื่นๆ",
"Add New Address","เพิ่มที่อยู่ใหม่",
"You have no other address entries in your address book.","คุณไม่มีที่อยู่อื่นๆ ในหน้าสมุดที่อยู่ของคุณ",
"Change Shipping Address","เปลี่ยนที่อยู่จัดส่ง",
"Change Billing Address","เปลี่ยนที่อยู่ใบเสร็จรับเงิน",
"Default Addresses","ที่อยู่เริ่มต้น",
"Address Information","ข้อมูลที่อยู่",
"Address","ที่อยู่",
"Use as my default billing address","ใช้เป็นที่อยู่ใบเสร็จรับเงินเริ่มต้น",
"Use as my default shipping address","ใช้เป็นที่อยู่จัดส่งเริ่มต้น",
"Save in address book","บันทึกที่อยู่ลงในระบบ",
"For delivery questions.","สำหรับคำถามการจัดส่ง",
"Ship here","จัดส่งที่นี่",
"Cancel","ยกเลิก",
"The coupon code isn't valid. Verify the code and try again.","รหัสโค้ดส่วนลดไม่ถูกต้อง ตรวจสอบรหัสโค้ดส่วนลดและลองใหม่",
"You have no items in your quote.","คุณไม่มีสินค้าอยู่ในใบเสนอราคา",
"Categories","หมวดหมู่",
"SHOW ALL","แสดงทั้งหมด",
